"2022-11-19T06:20:46.152Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T06:22:48.445Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T06:23:48.687Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T06:24:12.800Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T06:37:51.370Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T06:38:53.352Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T06:40:30.221Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T06:42:33.393Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T06:45:39.097Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T06:49:28.316Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T06:49:46.706Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T06:51:23.829Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T06:52:39.231Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T06:57:42.262Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T06:59:54.601Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T07:08:15.835Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T07:09:45.416Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T07:10:44.646Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T07:10:58.518Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T07:14:32.990Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T07:14:44.569Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T07:15:44.088Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T07:17:12.580Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T07:22:10.587Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T07:26:02.958Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T07:26:32.096Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T07:27:35.801Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T07:28:44.596Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T07:29:29.867Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T07:31:01.760Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T07:36:18.180Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T07:36:58.921Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T07:38:02.635Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T07:38:26.207Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T07:40:10.184Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T07:43:28.258Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T07:45:39.144Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T07:46:18.683Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T07:47:58.574Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T07:48:26.150Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T07:54:38.179Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T08:19:17.477Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T08:48:35.204Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T08:49:30.863Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T08:49:56.681Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T08:53:05.062Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T08:58:08.687Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T08:59:47.696Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T09:00:49.978Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T09:22:21.946Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T09:23:22.628Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T09:23:44.421Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T09:24:15.025Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T09:24:44.989Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T09:25:31.199Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T09:26:37.832Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T09:40:10.187Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T09:40:52.901Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T09:41:36.770Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T10:27:09.914Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T10:29:05.865Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T10:29:38.522Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T10:39:09.230Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T11:09:28.956Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
"2022-11-19T11:11:10.090Z","INFO","getSubjectsAndClasses()","Generating subjects and classes from CSV"
